...1,gu,price,rating,nrat,sh,title,housing_type,cap,bed,room,bath,res_rate,cert,clean,freeparking,laundry,camera,review_list,npho,url,locations,min_distance,subway
24,강남구,50833,4.79,29,0,강남구 연자리 하우스(여성전용)(female),2,1,1,1,1,100,0,0,0,1,1,"['방음은 어느정도 생각하고 가서 괜찮았어요! 면접때문에 진짜 잠만 잘 곳 찾았는데, 가성비 좋았습니다! 감사합니다!!', '가격 대비 가성비 너무 좋아요 여성 전용이라 소음도 크지않고 특히 세탁기가 공용공간에 있어서 세탁기 소리 안들리는게 정말 좋았네요 침대는 전기장판 있어서 따듯했구요 호스트도 친절하게 응대해주셨어요 다만 화장실에 비누는 없어서 공용화장실까지 가야되는게 좀 불편했지만..가실 분들은 휴대용 비누 챙겨가시면 좋을듯 합니다', '조용하고 편안히쉬가갑니다', '시설도 깨끗하고 물도 잘나오고 난방도 잘 됐어요 고시텔은 첨 이용해보는데 넘 힘들었어요 침대가 작아서 바닥에서 잤습니당ㅜㅜ 그치만 고시텔 중에서는 위치도 그렇고 청결상태는 최상일 듯요!!', '깨끗하고 편안한 숙소에서 잘 쉬었다 왔습니다.', '조용하고 깨끗했어요!', '숙소가 깔끔하고 가성비가 좋아요! 짐이 많으면 조금 불편할거같은데 짐넣는 옷장도 넉넉해서 전 좋았습니당 방음은 안되지만 호스트님이 잘 중재해주셔서 편하게 묵었습니다~', '방은 청결하고 호스트가 친절해요 방음이 잘 안되고 공용화장실인게 좀 불편했지만 가격대비 만족합니다', '제가 고시원 숙소는 정말 안가려고 하지만 진짜 잠만 자고 떠날때는 숙소비가 너무 아까워요ㅠㅠ 그래서 이번엔 후기를 믿고 이용 해 보았는데 와..이렇게 청결하다구요?? 개인 욕실쪽은 특히 기대를 버렸는데 입구서부터 청결하고 개인룸에 있는 욕실까지 넘 청결해요. 창가도 깨끗해서 기분좋게 머물렀습니다. 침구도 푹신푹신해서 정말 간만에 꿀잠 잤던 숙소였습니다. 여성전용이라 그런건지 몰라도 다들 소음 매너도 좋으셨고 소음에 민감한 저인데도 신경 안 쓰였어요. 너무 편안했고 깨끗했고 세면도구도 린스까지 구비되어 있어 너무 만족스러웠습니다. 실수로 두고간 물품이 있었는데도 사장님께서 넘 친절하게 연락도 주셨어요 죄송하고 감사합니다ㅜㅜ 담에도 또 이용할거예요 넘 편안했습니다~', '깨끗하고 조용합니다.', '가격대비해서 좋은 숙소라고 생각합니다. 소음도 생각보다 없고 깨끗했습니다. 답장도 빠르시구요! 잘 지내다가 갑니다.', '혼자쉬기 좋아요 방음은 약하지만 조용한위치이고 화장실은 공용이나 개인세면대와 샤워실이 있어서 좋았습니다 가격대비 좋아요!!', '늦은 체크인에도 편하게 쓸 수 있던 가성비 숙소입니다. 숙소에서 잠만 잔다 하시는 분들에게 추천 드려요~', '뮤지컬관람겸 서울여행갔다가~ 다른곳에서 이틀묵고 추석연휴땜에 차편예약못해서 하루 급하게 찾을곳을 찾다가 이곳을 예약하게 되었습니다~ 생각보다 너무 깔끔하고 조용하고 여자혼자 잘때는 가성비가 너무 괜찮아서.. 진작 첨부터 이곳에서 묵을껄싶었던 1인입니다ㅠ 이틀을 다른 여성전용고시텔에서 묵었는데 더럽고 씻을때도 찝찝하고..별로 였는데 이곳은 정말 👍']",9,https://www.airbnb.co.kr/rooms/632378048524699870?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669352656_fSpsYSwkCYiOfGje,"(37.49581, 127.03952)",0.604148229,역삼역
36,서대문구,56610,4.33,6,0,3호선 홍제동 역세권 1인 게스트를 위한 아늑한 숙소 #장기거주환영 103호,2,1,1,1,2.5,100,1,1,0,1,0,"['2박이상 머무시는거 정말 비추에요\n가격이 싸니깐 1박까지는 괜찮아요\n개인방의 상태는 좋아요\n근데 화장실이나 전반적인 분위기 냄새는 너무 힘들었어요\n더 보기', '깔끔하고 아늑합니다. 지하철역이랑 가깝고 주변에 편의점이 있어서 좋아요! 대로변에서 조금 떨어져서 그런지 잘때도 조용해서 좋았습니다', '저렴한 가격에 잘 쉬다가 갑니다.\n처음엔 건물이 많이 낡아서 걱정했습니다 숙소는 3층인데 올라가는 계단이 좀 더럽더군요. 하지만 방은 깔끔하게 인테리어 잘 되있고 햇빛도 잘 들어서 좋았습니다.\n제일 마음에 들었던건 인터넷 잘되고 세탁기 건조기 다 있다는점!\n가까운곳에 gs편의점있어서 간편식 사먹기는 편했어요\n가성비 좋습니다\n더 보기', '홍제역과 가깝습니다. 호스트 분이 친절하시고요', 'Nice and quiet', 'A very warm room, which I loved because I’m someone that kind of gets cold easily. Also, I thought it was be smaller but it’s slightly bigger than I thought! Anyways I enjoyed It']",35,https://www.airbnb.co.kr/rooms/47555891?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290943_lS7RiXdjv2Wmh9sQ,"(37.58847, 126.94104)",0.277106587,홍제역
19,중구,57765,4.64,11,1,(N) 최적의 위치_가장 저렴한 개인실 공유 욕조,2,1,1,1,4,99,1,1,0,1,1,"['위치도 좋고 좋았어요~~', '가성비 좋습니다', '시간을 내어 숙소를 찾아주셔서 감사합니다. 숙소와 방은 개인 공간에 무난합니다. 위치가 훌륭합니다. 더 많은 전원이 들어옵니다! 영어에서 번역됨  원문 보기', '. 프랑스어에서 번역됨  원문 보기', '계획이 변경되었는데도 호스트님께서 기분 좋게 응대해주셨습니다. 매우 도움이 되었습니다. 위치도 지하철역 바로 바깥에 있어서 편했고 명동까지 걸어가기에도 편리했습니다. 위치가 좋았습니다. 일본어에서 번역됨  원문 보기', '원활한 거래, 번거로움 없는 체크인. 좋은 위치 👌 영어에서 번역됨  원문 보기', '을지로프렌즈 호스텔에서의 숙박이 정말 마음에 듭니다. 방이 크지 않을 수도 있지만, 저처럼 관광을 많이 하거나 공부할 계획이라면 단기 또는 장기 숙박에도 충분합니다. 사장님이 김치도 맛있게 챙겨주시고 너무너무 도움이 많이 됩니다!! 위치도 좋고, 도심과 주요 관광지에서 가깝습니다. 또한 지하철이 호스텔 바로 옆에 있습니다! 이곳을 많이 추천합니다 ^ ^ 영어에서 번역됨  원문 보기', '위치가 매우 좋고, 지하철역이 바로 옆에 있습니다. 주인과의 커뮤니케이션이 훌륭합니다. 학생 및 혼자 여행하시는 분들에게 적합합니다. 서울에서 가격대비 퀄리티가 더 좋은 다른 숙소를 찾는 것은 매우 힘들다고 생각합니다. 영어에서 번역됨  원문 보기', '훌륭했습니다. 사실 최고의 숙소이며 지하철에서 매우 가깝습니다. 영어에서 번역됨  원문 보기', '위치에 걸맞은 훌륭한 가격. 영어에서 번역됨  원문 보기', '정말 훌륭한 숙소입니다! 숙박이 너무 좋았습니다. 조용하고 투어 장소와 가까웠습니다. 명동, 인사동, 청계천 공원까지만 걸어서 갈 수 있습니다. 지하철도 매우 가깝습니다. 호스트는 매우 도움이 되었고 제 요구에 응답했습니다. 훌륭한 숙박!! 🌟🌟🌟🌟🌟 영어에서 번역됨  원문 보기']",29,https://www.airbnb.co.kr/rooms/648974203763748448?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669274747_ab4G17djNx7aHUob,"(37.56685, 126.99242)",0.140947251,을지로3가역
33,서대문구,58920,4.67,3,0,3호선 홍제동 역세권 1인 게스트를 위한 아늑한 숙소 #장기거주환영 104호,2,2,1,1,2.5,100,1,1,0,1,0,"['오래된 빌라라 깨끗하진않았지만\n가격이 착해서 모든게 용서되었습니다.', '가격대비 괜찮았어요', 'i liked the place, but the villa was pretty old and dusty.']",37,https://www.airbnb.co.kr/rooms/47556241?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290854_yQ9XY8VvjHj1crKX,"(37.58623, 126.94259)",0.316955641,홍제역
19,서대문구,68162,4.68,81,0,,2,2,1,1,1,,0,0,0,1,0,"['저희가 체크인 시간도 늦추고 밤늦게 들어갔는데도 친절하시고 밤에도 저희땜에 시끄러우셨을텐데 이해해주시고 감사했습니다ㅠㅠ 잘 쉬다갑니다~~!!!!!!!!!!!!!!!!!!!!', '숙소가 연대앞에 바로 있어서 도보로 이동하기도 편했고 신촌역이랑 버스정류장까지는 좀 걸어가야합니다. 방은 깨끗하고 좋았습니다. 잘 쉬다가 갑니다!!!', '인테리어가 가장 마음에 들었습니다. 무엇보다 사장님이 진짜 엄청 친철하셔서 좋은 기억으로 남은 숙소였습니다.', '호스트분께서 정말 친절하세요 :) 위치도 신촌이랑 가까워서 편리했습니다.', '방이 옛날에 교회였나 봐요. 문에 아직도 교회라고 쓰여 있어요. 건물이 옛날 곤물이라 그런지 무서워서 잠을 못 잤어요.', '호스트님과 빠른 의사소통으로 잘 머무를 수 있었네요. 조용하고 편안하게 쉬기 좋은 곳입니다.', '훌륭해요']",17,https://www.airbnb.co.kr/rooms/20225585?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669290465_4Tyi5UbWcJ1debkz,"(37.55881, 126.94187)",0.459088386,이대역
30,중구,69318,4.53,43,1,Euljiro Only 1minute Sunny room** (을지로 도보1분),2,1,1,1,2,99,1,,0,1,0,"['숙소 위치와 숙소 상태 및 서비스에 상응하는 가격입니다. 무난히 잠깐 지낼 예정이라면 추천드립니다.', '딱 예상한 고시원 형 숙소에용', '아주 좋았어요', '늦은 밤에 부탁드릴 일이 있었는데 빠른 답변에 친절히 응해주셨습니다.', '급할때 머물기 좋습니다', '입지가 아주 좋아 어디로 가기도 편리한 장소예요! 대응도 재빠르게 혼자 계신 분에게는 좋지 않을까 생각해요!', '명동, 광장시장, 을지로입구역과 가까워 위치가 매우 편리합니다.  공용 주방과 세탁기 및 건조기가 마련되어 있습니다. 개인 방에는 냉장고와 옷 기둥도 마련되어 있어 방에서 옷을 걸을 수 있습니다. 영어에서 번역됨  원문 보기', '지수님, 배려해주시고 이해해 주셔서 감사합니다! 숙소는 저와 같은 젊은이들, 1인 여행객, 심지어 서울에 장기 체류할 학생들에게도 적합합니다! 많은 관광지와 가깝고 에어비앤비 숙소는 항상 매우 깨끗합니다! 1인용으로 정말 좋습니다! 영어에서 번역됨  원문 보기', '지하철역 옆에 위치하고 있으며 서울에서 여행하기 가장 좋은 지하철 노선 중 하나에 있습니다. 영어에서 번역됨  원문 보기', '훌륭했어요 스페인어에서 번역됨  원문 보기', '매우 훌륭한 위치에 있는 멋진 아파트. 예산 옵션을 찾고 계신다면 적극 추천합니다. 영어에서 번역됨  원문 보기', '작고 깨끗하고 위치가 좋은 객실. 단기 숙박에 매우 좋습니다. 영어에서 번역됨  원문 보기', '도시 짧은 투어를 하러 오시는 분이라면 이곳은 머물기 좋은 숙소입니다. 주변이 조금 거칠지만 매우 깨끗하고 편안합니다. 영어에서 번역됨  원문 보기', '방은 꽤 작았지만 기대했던 것과 똑같았습니다. 하루를 보낼 수 있는 방이 아니어서 완벽했습니다. 모든 것이 깨끗하고, 호스트는 천사이며, 에버링햄은 아주 잘 진행되었습니다. 영어에서 번역됨  원문 보기']",35,https://www.airbnb.co.kr/rooms/34246220?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669274976_O8ZCMjUE1woZkDw0,"(37.56547, 126.99405)",0.285219419,을지로3가역
13,서대문구,69318,4.53,143,0,서울 도심속 옥탑방의 추억 Downtown Seoul Rooftop Room,1,2,1,1,1,100,1,0,0,1,0,"['방충망이 있어도 창문 열면 벌레 들어옵니다 온수는 안나와요 그래도 나머진 다 좋고 가격 감안해서 굳입니다', '가격대비 나쁘지 않아요', '방은 넓지 않지만 옥탑 공간까지 합치면 넓습니다. 바로 앞에 홍제천이 흐르고 시야를 막는 건물이 없어서 경치도 좋아요. 도움 되는 도구(접이식 테이블, 와인따개, 소주잔)가 구비되어 있어서 편했어요. 저렴하게 묵고 싶을 때 좋은 숙소인 것 같아요.', '가성비 좋고 위치도 좋아서 잘 머물다갑니다', '가성비 좋은 숙소입니다. 필요한 시설은 다 있고 존재하는 시설물들도 작동이 잘 됩니다.', '가성비로 너무 좋은 방입니다.', '날이 몹시 추웠는데 따뜻하게 숙박할 수 있어서 좋았습니다! 청결하고 조용해서 더욱 마음에 들었어요 ㅎㅎ']",44,https://www.airbnb.co.kr/rooms/15237676?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669290339_8SwGrPdCLQKlp4OZ,"(37.5998, 126.94935)",1.19651369,녹번역
23,마포구,70000,,1,0,205 Stayhigh residence,2,1,1,1,1,100,1,1,0,1,0,['^^'],13,https://www.airbnb.co.kr/rooms/721511623622195224?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669365643_6IHE150oV9A2Z36%2F,"(37.555, 126.933)",0.351602536,신촌역
28,서대문구,70000,,1,0,205 Stayhigh residence,2,1,1,1,1,99,1,1,0,1,0,['^^'],13,https://www.airbnb.co.kr/rooms/721511623622195224?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669290712_W9YA5zSD8dozTuT5,"(37.555, 126.933)",0.351602536,신촌역
58,서대문구,70000,,1,0,205 Stayhigh residence,2,1,1,1,1,99,1,1,0,1,0,['^^'],13,https://www.airbnb.co.kr/rooms/721511623622195224?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669291530_3iyeY8EqoWKxUeef,"(37.555, 126.933)",0.351602536,신촌역
98,서대문구,70000,,1,0,205 Stayhigh residence,2,1,1,1,1,99,1,1,0,1,0,['^^'],13,https://www.airbnb.co.kr/rooms/721511623622195224?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669292523_hitZU07jPkVBnsKp,"(37.555, 126.933)",0.351602536,신촌역
26,중구,72000,4.95,19,1,"서울 중구 합리적인 스테이, 6인실 Stay Dormitory (남성전용)",2,1,1,1,1,100,1,0,0,1,0,"['6인실이지만 굉장히 쾌적하고 서비스 시설도 좋아서 지내기 좋았습니다. 다만 물이나 수건을 따로 요청은 하지 않았는데 리필이 되지 않았습니다.', '매우 청결했습니다. 위치도 나쁘지 않고 숙소 내 시설도 좋아 만족스럽습니다. 장기 투숙객이라면 여길 추천드립니다, 단기여도 성향에 맞게 머물러도 좋다고 생각합니다. 재방문 의향 있습니다. 근데 모기가 있네요 많이 물렸습니다 ㅠ', '잘 쉬다갑니다. 좋은 숙소에요 :)', '깔끔하고 좋았어요', '가격대비 좋아요.', '좋았습니다 매우맹매우', '매우 좋고 깨끗함 영어에서 번역됨  원문 보기']",17,https://www.airbnb.co.kr/rooms/702639283795425459?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669274901_yNNV0zY%2FhhZ8%2FkWf,"(37.564, 127.0085)",0.190333887,동대문역사문화공원역
29,마포구,73900,5,4,0,여성 전용 2인실 온수 욕조 이용이 가능한 멋진 단독 주택 입니다,3,1,1,1,1,100,1,,0,1,0,"['침대가 편하고 주변에 놀거리가 많아서 좋아요', '화장실 어메니티가 이렇게 삐까뻔쩍(?)한건 처음봤어요 로션으로 피지오겔이 있고 곳곳에 명품화장품이 보이는 이곳...보통 클렌징폼이랑 로션은 챙겨오는데 여긴 칫솔만 챙겨와도 되는 곳이에요\n더 보기', '위치도 좋았고 숙소 내부도 사진이랑 똑같이 좋았어요!!', '在巷子內晚上休息很安靜']",38,https://www.airbnb.co.kr/rooms/743721593277758515?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669365798_Lj9hiExMs1mQGPal,"(37.5643, 126.9197)",0.655733978,가좌역
18,마포구,79715,4.63,41,0,,1,1,1,1,1,100,1,1,0,1,0,"['조아 ㅏㅏㅏ짱짱 머ㅓ무편해용', '신속 정확 친절하게 처리해주시는 호스트님이 운영하시는 주변접근성이 좋은 신촌 연희동 숙소입니다.', '방음이 진짜 안됩니다.. 옆방 사람 코고는 소리까지 들리더라구요ㅜㅜ그리고 물소리나 문 여는 소리때문에 아침에 저도 모르게 눈을 떠버리게 되서... 푹 잠을 잘 못잤던 것 같아요 ㅜㅜ그 외에는 가격대비 만족!!', '정말 아주 편하게 계셨습니다~~~ 방은 좀 작은 편이지만 필요한 것들은 다 있어서 너무 좋았어요. 완전 추천해요 :)  Had a really lovely stay here! The room is so cosy and has everything you would need. Would totally recommend for solo travellers :)', '가성비 훌륭!', '좋아요', '혼자 있다가기 좋아요', '주차나 위치는 너무 좋아서 다시 이용하고 싶은데 지하 1층이라는 점과 밤11시30분이 넘는시간까지 세탁기가 돌아가고 있었습니다. 방에까지 소리가 다 들려서 좀 시끄러웠어요. 베개는 머리카락이 그대로 있었구요. 그점만 빼면 다 좋았습니다.', '혼자지내기 정말좋은 숙소구요. 물 소리? 자주나지만 신경쓰일정도는 아니고 정말깨끗하고 만족합니다 세심한배려는 덤!😁', '훌륭한 위치! 홍대역에서 17분 거리. 주요 지역 (명동, 이태원, 인사동, 강남) 버스 정류장으로 가려면 버스를 한 대만 타면 된다는 점이 마음에 들었습니다. 유일한 단점은 아파트가 오르막에 있다는 점입니다. 숙소는 매우 깨끗했고 필요한 모든 것이 갖춰져 있었습니다. 4주 미만으로 머무르는 경우 환상적인 숙소입니다. 벽이 얇고, 목소리가 들리지만, 다행히 사람들은 매우 조용합니다 (파티 금지, 소음 없음). 영어에서 번역됨  원문 보기', '매우 좋은 숙소! 저는 이 방에 1개월 동안 머물렀습니다. 위치가 매우 좋습니다. 버스 정류장이 매우 가깝고 지하철은 도보로 10 ~ 15분 거리에 있습니다. 숙소는 좋은 오르막의 끝에 있지만 저에게는 문제가 되지 않았습니다. 방은 설명 그대로이며, 편안하게 생활할 수 있도록 모든 필수품을 갖추고 있었습니다. 호스트는 항상 매우 친절했고 의사소통이 쉬웠습니다. 반지하이지만 낮에는 여전히 빛이 들어왔어요. 가격대비 매우 좋음 ☺️ 스페인어에서 번역됨  원문 보기', '좋지만 1층에 머무르고 싶지 않지만 모든 것이 괜찮습니다. 영어에서 번역됨  원문 보기', '숙소는 전반적으로 훌륭했습니다. 저는 한 달 동안 해외에서 공부하기 위해 머물렀고, 제가 공부하던 연세대와 가까운 도보 거리였습니다. 호스트는 정말 잘 답장해주었고 숙소는 아늑했습니다. 영어에서 번역됨  원문 보기', '청결한 객실과 매우 편리한 위치, 친절한 호스트. 영어에서 번역됨  원문 보기']",30,https://www.airbnb.co.kr/rooms/27073168?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669365510_ECVX4aJXGFn4R%2FEd,"(37.56489, 126.93009)",1.051011819,홍대입구역
